record_id,application_start_date,product_type,application_complete_date,policy_number,purchase_status,application_approval_decision_date,application_approval_decision,policy_purchase_date,user_age,user_gender,user_income,premium_class,policy_length_years,policy_coverage_amount,policy_monthly_premiums,lead_source
13639208998,2023-06-08 18:54,Term Life,,,,,,,26,F,,,,,10.02,Facebook Paid
13639180196,2023-06-08 18:44,Critical Illness,2023-06-08,1558482,Application declined,2023-06-23,Declined,,34,M,12000,Non-Tobacco User,10,25000,14.53,Affiliate
13638527308,2023-06-08 18:37,Term Life,2023-06-08,1558477,Pending,2023-06-08,Approved,,43,F,97000,Non-Tobacco User,20,500000,43.64,Facebook Paid
13639093112,2023-06-08 18:25,Term Life,,,,,,,34,M,,,,,25.93,benefit brokers
13638478223,2023-06-08 17:59,Term Life,2023-06-08,1558480,Customer declined,,Application cancelled,,69,M,40000,Non-Tobacco User,15,200000,373.57,Facebook Paid
13638523732,2023-06-08 17:53,Term Life,,,,,,,55,F,,,,,141.12,Facebook Paid
13638358901,2023-06-08 17:51,Term Life,2023-06-08,1558470,Pending,2023-06-08,Approved,,36,M,42000,Non-Tobacco User,30,800000,97.06,Google Paid
13638588083,2023-06-08 17:50,Term Life,,,,,,,24,M,,,,,20.56,Facebook Paid
13638426937,2023-06-08 17:50,Term Life,2023-06-08,1558467,Purchased,2023-06-20,Approved,2023-06-26,41,F,51500,Non-Tobacco User,20,500000,36.95,Mortgage
13638432933,2023-06-08 17:49,Term Life,2023-06-08,1558472,Pending,2023-06-08,Approved,,36,M,45000,Non-Tobacco User,30,800000,97.06,Google Paid
13638392619,2023-06-08 17:49,Critical Illness,2023-06-08,1558474,Customer declined,,Application cancelled,,35,M,200000,Tobacco User,10,250000,115.42,benefit brokers
13638392494,2023-06-08 17:48,Critical Illness,2023-06-08,1558475,Application declined,2023-06-08,Declined,,34,M,1000,Non-Tobacco User,15,25000,14.18,Affiliate
13638461276,2023-06-08 17:47,Term Life,,,,,,,28,M,100000,,,,30.02,Direct
13638477195,2023-06-08 17:46,Term Life,2023-06-08,1558464,Pending,2023-06-09,Approved,,27,M,80000,Non-Tobacco User,10,500000,20.56,Facebook Paid
13638587908,2023-06-08 17:46,Term Life,2023-06-08,1558466,Pending,2023-06-08,Approved,,26,F,0,Non-Tobacco User,10,500000,14.54,Facebook Paid
13638392367,2023-06-08 17:45,Term Life,2023-06-08,1558468,Purchased,2023-06-08,Approved,2023-06-26,40,M,215000,Non-Tobacco User,20,500000,44.71,Mortgage
13638358324,2023-06-08 17:43,Term Life,2023-06-08,1558462,Customer declined,,Application cancelled,,51,M,132000,Non-Tobacco User,20,100000,37.85,Google Paid
13638476819,2023-06-08 17:43,Term Life,2023-06-08,1558458,Pending,2023-06-08,Approved,,32,F,92000,Non-Tobacco User,30,700000,49.83,Affiliate
13638460751,2023-06-08 17:43,Critical Illness,,,,,,,35,F,,,,,17.27,Affiliate
13638449959,2023-06-08 17:42,Term Life,,,,,,,64,F,,,,,104.93,SEO
13638533438,2023-06-08 17:42,Term Life,2023-06-08,1558457,Application declined,2023-06-29,Declined,,45,M,175000,Non-Tobacco User,20,1000000,132.96,Facebook Paid
13638411697,2023-06-08 17:42,Term Life,,,,,,,44,M,,,,,132.96,SEO
13638431587,2023-06-08 17:39,Term Life,,,,,,,26,M,,,,,40.06,
13638396490,2023-06-08 17:39,Term Life,2023-06-08,1558453,Customer declined,2023-06-08,Approved,,37,F,0,Non-Tobacco User,30,500000,52.2,Facebook Paid
13638441558,2023-06-08 17:38,Term Life,2023-06-08,1558455,Pending,2023-06-08,Approved,,37,M,85000,Non-Tobacco User,30,500000,68.72,Facebook Paid
13638416740,2023-06-08 17:38,Critical Illness,,,,,,,67,F,45000,,,,30.96,Affiliate
13637600573,2023-06-08 17:37,Term Life,,,,,,,25,F,35000,,,,14.73,Affiliate
13638380846,2023-06-08 17:37,Critical Illness,,,,,,,68,F,,,,,111.76,Affiliate
13637619628,2023-06-08 17:36,Term Life,,,,,,,23,M,,,,,36.86,
13638357146,2023-06-08 17:34,Term Life,2023-06-08,1558447,Customer declined,,Application cancelled,,40,F,68000,Non-Tobacco User,30,1000000,120.55,Google Paid
13638425254,2023-06-08 17:34,Term Life,2023-06-08,1558449,Pending,2023-06-09,Approved,,33,M,65000,Non-Tobacco User,20,500000,30.94,Tiktok
13638436516,2023-06-08 17:22,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13637652657,2023-06-08 17:22,Term Life,2023-06-08,1558444,Pending,,In Progress,,35,M,290000,Non-Tobacco User,20,3000000,156.64,Google Paid
13638331810,2023-06-08 17:21,Term Life,,,,,,,29,F,,,,,34.96,Google Paid
13637650469,2023-06-08 17:21,Term Life,,,,,,,36,F,0,,,,32.57,Affiliate
13636773716,2023-06-08 13:55,Critical Illness,2023-06-08,1558434,Purchased,2023-06-08,Approved,2023-06-12,29,M,0,Non-Tobacco User,10,45000,18.48,Affiliate
13637020044,2023-06-08 13:51,Term Life,,,,,,,18,M,,,,,157.49,SEO
13636781192,2023-06-08 13:50,Term Life,,,,,,,37,M,80000,,,,52.89,Online Community
13636709479,2023-06-08 13:47,Term Life,2023-06-08,1558432,Customer declined,2023-06-08,Approved,,38,M,98000,Non-Tobacco User,20,1000000,71.81,Facebook Paid
13636997191,2023-06-08 13:45,Critical Illness,2023-06-08,1558435,Pending,2023-06-08,Approved,,35,M,45000,Non-Tobacco User,10,45000,24.44,Affiliate
13636904286,2023-06-08 13:42,Term Life,,,,,,,32,F,120000,,,,30.31,Online Community
13636886029,2023-06-08 13:38,Critical Illness,2023-06-08,1558433,Pending,2023-07-13,Approved,,33,F,100000,Non-Tobacco User,10,45000,29.92,Affiliate
13636527215,2023-06-08 13:29,Term Life,,,,,,,47,M,,,,,28.89,SEO
13636840091,2023-06-08 13:18,Term Life,2023-06-08,1558430,Pending,2023-06-08,Approved,,44,M,60000,Non-Tobacco User,25,250000,54.2,Affiliate
13636795262,2023-06-08 13:14,Term Life,,,,,,,33,M,,,,,100.93,Facebook Paid
13636793774,2023-06-08 12:56,Term Life,,,,,,,29,M,,,,,29.47,Facebook Paid
13636332341,2023-06-08 12:33,Term Life,,,,,,,62,F,,,,,225.82,Facebook Paid
13636313947,2023-06-08 12:31,Term Life,,,,,,,38,M,,,,,84.01,Google Paid
13636131745,2023-06-08 12:19,Term Life,2023-06-09,1558492,Customer declined,,Application cancelled,,30,M,200000,Tobacco User,30,1000000,179.07,Facebook Paid
13636128585,2023-06-08 11:50,Term Life,2023-06-08,1558426,Application declined,2023-07-14,Declined,,66,F,67000,Non-Tobacco User,15,100000,89.89,Direct
13635873678,2023-06-08 11:44,Term Life,2023-06-08,1558422,Pending,2023-06-08,Approved,,46,F,20000,Non-Tobacco User,15,200000,23.94,Facebook Paid
13635997062,2023-06-08 11:34,Term Life,2023-06-08,1558424,Pending,2023-06-08,Approved,,49,M,60000,Non-Tobacco User,15,200000,44.27,Facebook Paid
13635742068,2023-06-08 10:53,Term Life,,,,,,,49,M,,,,,221.81,Google Paid
13635466814,2023-06-08 10:38,Term Life,2023-06-08,1558428,Pending,,In Progress,,28,M,60000,Tobacco User,30,275000,49.82,Affiliate
13635424863,2023-06-08 10:34,Term Life,2023-06-08,1558419,Customer declined,,Application cancelled,,45,F,55000,Tobacco User,15,400000,35.12,Facebook Paid
13635626544,2023-06-08 10:27,Term Life,2023-06-08,1558418,Customer declined,2023-06-09,Approved,,48,F,52000,Non-Tobacco User,15,250000,78.16,Affiliate
13635612727,2023-06-08 10:26,Term Life,,,,,,,43,M,,,,,90.06,Google Paid
13635391591,2023-06-08 10:08,Term Life,,,,,,,55,F,,,,,40.95,SEO
13635337002,2023-06-08 9:54,Term Life,,,,,,,45,F,,,,,72.37,Direct
13634858614,2023-06-08 8:38,Term Life,,,,,,,47,M,,,,,47.35,Facebook Paid
13634832191,2023-06-08 8:16,Term Life,2023-06-08,1558416,Customer declined,,Application cancelled,,70,M,67000,Non-Tobacco User,15,200000,414.38,SEO
13634669852,2023-06-08 8:06,Term Life,2023-06-08,1558414,Pending,2023-06-08,Approved,,48,F,40000,Non-Tobacco User,30,800000,230.49,Google Paid
13634380552,2023-06-08 8:04,Term Life,,,,,,,32,M,4500,,,,17.62,Affiliate
13634498744,2023-06-08 8:00,Term Life,,,,,,,44,F,,,,,31.98,Facebook Paid
13634252294,2023-06-08 7:43,Term Life,,,,,,,39,M,,,,,48.45,Facebook Paid
13632542389,2023-06-08 7:35,Term Life,,,,,,,44,M,,,,,36.04,Facebook Paid
13633843617,2023-06-08 5:06,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13632059233,2023-06-08 4:36,Term Life,2023-06-08,1558410,Application declined,2023-06-27,Declined,,43,M,35000,Non-Tobacco User,25,250000,50.13,SEO
13632152075,2023-06-08 4:05,Term Life,2023-06-08,1558412,Pending,2023-06-08,Approved,,41,F,55000,Non-Tobacco User,25,250000,30.97,SEO
13627985549,2023-06-08 1:54,Term Life,,,,,,,34,F,,,,,36.27,Facebook Paid
13627427621,2023-06-08 1:21,Term Life,,,,,,,41,F,,,,,40.3,Facebook Paid
13627451319,2023-06-08 1:17,Term Life,,,,,,,23,F,,,,,29.72,Facebook Paid
13627493806,2023-06-08 0:45,Term Life,,,,,,,40,M,,,,,97.26,Facebook Paid
13627327372,2023-06-08 0:44,Term Life,2023-06-08,1558406,Application declined,2023-06-08,Declined,,50,M,56000,Non-Tobacco User,20,150000,47.96,Online Community
13627366827,2023-06-08 0:28,Term Life,,,,,,,33,F,,,,,41.01,Direct
13627220367,2023-06-08 0:07,Term Life,2023-06-08,1558404,Customer declined,,Application cancelled,,38,F,22000,Non-Tobacco User,30,300000,37,Facebook Paid
13627139383,2023-06-07 23:56,Term Life,,,,,,,40,F,3000,,,,120.55,Google Paid
13627273987,2023-06-07 23:53,Term Life,2023-06-08,1558401,Purchased,2023-07-11,Approved,2023-07-21,68,M,60000,Non-Tobacco User,10,100000,115.82,SEO
13627270501,2023-06-07 23:47,Term Life,,,,,,,39,M,103000,,,,167.88,Google Paid
13626929452,2023-06-07 23:19,Term Life,2023-06-08,1558400,Pending,,In Progress,,25,M,60000,Non-Tobacco User,30,1000000,68.92,Organic Social
13627053328,2023-06-07 23:17,Term Life,2023-06-08,1558396,Purchased,2023-06-07,Approved,2023-06-08,34,F,48000,Non-Tobacco User,30,400000,34.64,Google Paid
13626905177,2023-06-07 23:07,Term Life,2023-06-08,1558398,Purchased,2023-06-07,Approved,2023-06-12,34,M,170000,Non-Tobacco User,30,400000,46.46,Google Paid
13626935409,2023-06-07 22:52,Term Life,,,,,,,32,M,,,,,12.43,Google Paid
13625368614,2023-06-07 22:30,Term Life,,,,,,,31,M,,,,,90.94,Direct
13625164661,2023-06-07 21:55,Term Life,,,,,,,49,F,100000,,,,69.54,Google Paid
13623556278,2023-06-07 21:53,Term Life,,,,,,,39,F,45000,,,,56.89,Google Paid
13625334432,2023-06-07 21:50,Term Life,2023-06-07,1558394,Pending,2023-06-07,Approved,,56,M,63000,Non-Tobacco User,10,200000,56.38,Affiliate
13624718951,2023-06-07 20:56,Term Life,,,,,,,64,M,,,,,107.42,SEO
13624663301,2023-06-07 20:36,Term Life,,,,,,,34,M,,,,,37.36,Direct
13624951071,2023-06-07 20:30,Term Life,2023-07-08,1560157,Pending,2023-07-08,Approved,,48,F,6000,Non-Tobacco User,15,100000,17.18,Affiliate
13623228948,2023-06-07 18:50,Term Life,,,,,,,36,M,,,,,52.89,Facebook Paid
13622987415,2023-06-07 18:33,Term Life,,,,,,,61,M,,,,,170.75,Google Paid
13623019903,2023-06-07 18:27,Term Life,2023-06-07,1558391,Customer declined,,Application cancelled,,41,F,51316,Non-Tobacco User,30,200000,35,Mortgage
13622889047,2023-06-07 18:15,Term Life,2023-06-07,1558389,Pending,2023-06-07,Approved,,44,F,4500,Non-Tobacco User,30,500000,98.58,Direct
13622628463,2023-06-07 18:08,Term Life,2023-06-07,1558384,Pending,2023-06-07,Approved,,41,F,101000,Non-Tobacco User,30,1000000,137.24,Google Paid
13622732718,2023-06-07 18:05,Term Life,2023-06-07,1558393,Customer declined,2023-06-07,Approved,,40,M,215000,Non-Tobacco User,20,500000,44.71,Mortgage
13622520637,2023-06-07 17:55,Term Life,,,,,,,29,F,,,,,31.37,Affiliate
13622461299,2023-06-07 17:34,Term Life,,,,,,,71,M,,,,,205.72,Facebook Paid
13622502481,2023-06-07 17:18,Term Life,2023-06-07,1558381,Pending,2023-06-07,Approved,,38,F,48000,Non-Tobacco User,25,650000,54.05,SEO
13622539306,2023-06-07 17:06,Term Life,2023-06-07,1558382,Customer declined,2023-06-09,Approved,,41,M,83599,Non-Tobacco User,25,650000,95.52,SEO
13622562098,2023-06-07 17:04,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13622448308,2023-06-07 16:53,Term Life,,,,,,,32,F,,,,,36.88,Affiliate
13622162463,2023-06-07 16:49,Term Life,,,,,,,44,M,,,,,56.99,Facebook Paid
13622307150,2023-06-07 16:48,Term Life,,,,,,,32,F,,,,,36.88,Affiliate
13622389539,2023-06-07 16:43,Term Life,,,,,,,27,M,,,,,39.42,Affiliate
13621763140,2023-06-07 16:22,Term Life,2023-06-07,1558378,Customer declined,2023-06-09,Approved,,56,F,16000,Non-Tobacco User,25,225000,112.65,SEO
13621681254,2023-06-07 16:10,Term Life,,,,,,,43,F,,,,,66.14,Direct
13621793552,2023-06-07 16:01,Term Life,2023-06-07,1558376,Pending,,In Progress,,29,F,145000,Non-Tobacco User,20,400000,18.6,Friend or Family
13620309558,2023-06-07 15:33,Term Life,2023-06-07,1558373,Pending,2023-06-07,Approved,,37,F,110000,Non-Tobacco User,20,1000000,49.04,SEO
13621400911,2023-06-07 15:29,Term Life,,,,,,,27,F,,,,,54.18,Affiliate
13621661993,2023-06-07 15:24,Term Life,2023-06-07,1558374,Pending,2023-06-07,Approved,,39,M,250000,Non-Tobacco User,20,1000000,77.07,SEO
13621619073,2023-06-07 15:07,Term Life,,,,,,,37,F,115000,,,,52.88,Mortgage
13621384810,2023-06-07 14:51,Term Life,,,,,,,46,M,,,,,124.11,Facebook Paid
13620165461,2023-06-07 14:49,Term Life,,,,,,,32,F,,,,,158.67,Google Paid
13620082609,2023-06-07 14:43,Term Life,2023-06-07,1558370,Purchased,2023-06-07,Approved,2023-06-07,29,F,38000,Non-Tobacco User,30,225000,24.76,Facebook Paid
13619868777,2023-06-07 14:34,Term Life,,,,,,,50,F,,,,,35.79,Direct
13619839534,2023-06-07 14:06,Term Life,,,,,,,37,M,,,,,39.41,Direct
13619563907,2023-06-07 13:58,Term Life,,,,,,,39,M,,,,,82.34,Direct
13618592309,2023-06-07 13:33,Term Life,,,,,,,33,M,,,,,44.6,Direct
13618611722,2023-06-07 13:26,Term Life,2023-06-07,1558368,Application declined,2023-06-07,Declined,,57,M,30000,Non-Tobacco User,25,150000,115.61,Facebook Paid
13618729910,2023-06-07 13:20,Term Life,,,,,,,30,F,,,,,39.43,SEO
13618436272,2023-06-07 12:48,Term Life,,,,,,,47,M,,,,,98.39,Affiliate
13617973807,2023-06-07 12:28,Term Life,,,,,,,41,F,,,,,68.94,Google Paid
13617452204,2023-06-07 12:27,Term Life,2023-06-07,1558365,Pending,2023-06-08,Approved,,51,F,16000,Non-Tobacco User,20,175000,44.49,SEO
13617822111,2023-06-07 12:19,Term Life,,,,,,,33,M,95000,,,,46.46,Friend or Family
13617766001,2023-06-07 12:13,Term Life,,,,,,,66,M,,,,,88.42,SEO
13617670435,2023-06-07 12:00,Term Life,,,,,,,66,M,,,,,251.15,SEO
13617298840,2023-06-07 11:59,Term Life,2023-06-07,1558386,Pending,2023-06-09,Approved,,35,M,97000,Non-Tobacco User,30,250000,31.89,Google Paid
13617469034,2023-06-07 11:53,Term Life,2023-06-07,1558363,Customer declined,,Application cancelled,,51,F,180000,Non-Tobacco User,15,500000,75.12,Affiliate
13617620911,2023-06-07 11:53,Term Life,2023-06-07,1558367,Customer declined,,Application cancelled,,49,M,60000,Non-Tobacco User,20,175000,51.2,SEO
13616812315,2023-06-07 11:16,Critical Illness,,,,,,,53,F,,,,,38.97,SEO
13616764960,2023-06-07 11:05,Term Life,2023-06-07,1558361,Purchased,2023-06-07,Approved,2023-06-07,51,M,70000,Non-Tobacco User,15,250000,64.55,Affiliate
13616977231,2023-06-07 11:00,Term Life,,,,,,,56,M,,,,,132.01,Google Paid
13616785994,2023-06-07 10:56,Term Life,2023-06-07,1558356,Pending,2023-06-07,Approved,,33,M,60000,Non-Tobacco User,30,500000,51.16,Affiliate
13616639102,2023-06-07 10:48,Term Life,,,,,,,31,F,,,,,29.75,Affiliate
13616870428,2023-06-07 10:41,Term Life,2023-06-07,1558357,Application declined,2023-06-28,Declined,,31,F,85000,Non-Tobacco User,30,1000000,62.89,Affiliate
13616552366,2023-06-07 10:16,Term Life,,,,,,,47,F,60000,,,,30.52,SEO
13616209714,2023-06-07 10:11,Term Life,,,,,,,51,F,,,,,40,SEO
13616281216,2023-06-07 9:59,Term Life,2023-06-07,1558360,Application declined,2023-06-07,Declined,,73,F,24000,Tobacco User,10,100000,264.11,SEO
13615837477,2023-06-07 9:34,Term Life,2023-06-07,1558352,Customer declined,2023-06-07,Approved,,39,M,53000,Non-Tobacco User,30,100000,31.05,TV Commercial
13615833656,2023-06-07 9:22,Term Life,2023-06-07,1558354,Customer declined,2023-06-07,Approved,,39,F,2000,Non-Tobacco User,30,250000,48.75,TV Commercial
13615470472,2023-06-07 8:56,Critical Illness,,,,,,,32,M,,,,,31.47,Direct
13614352238,2023-06-07 8:12,Term Life,,,,,,,59,F,,,,,105.29,Affiliate
13613591442,2023-06-07 7:43,Term Life,,,,,,,69,M,,,,,209.44,Direct
13614033666,2023-06-07 7:08,Term Life,2023-06-10,1558588,Application declined,2023-07-17,Declined,,65,F,42000,Non-Tobacco User,10,100000,52.51,SEO
13613254530,2023-06-07 5:43,Term Life,2023-06-07,1558350,Customer declined,,Application cancelled,,35,F,35000,Tobacco User,10,100000,11.36,Google Paid
13612284806,2023-06-07 4:20,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13611740753,2023-06-07 2:32,Term Life,,,,,,,49,M,,,,,58.86,Facebook Paid
13610894003,2023-06-07 0:58,Term Life,,,,,,,27,M,,,,,56.1,SEO
13610838191,2023-06-07 0:08,Term Life,2023-06-07,1558348,Customer declined,,Application cancelled,,74,F,130000,Non-Tobacco User,10,500000,953.89,Facebook Paid
13610130965,2023-06-07 0:07,Term Life,,,,,,,28,F,,,,,31.34,Facebook Paid
13609978892,2023-06-06 23:06,Term Life,,,,,,,63,F,,,,,48.85,SEO
13608647574,2023-06-06 22:28,Term Life,,,,,,,43,M,,,,,65.19,Referral
13608724036,2023-06-06 22:12,Critical Illness,,,,,,,60,M,,,,,118.81,Affiliate
13608693808,2023-06-06 22:00,Term Life,2023-06-07,1558344,Pending,2023-06-06,Approved,,38,M,85000,Non-Tobacco User,15,750000,47.78,Google Paid
13608594805,2023-06-06 21:30,Term Life,2023-06-07,1558346,Pending,,In Progress,,36,F,12000,Non-Tobacco User,25,1100000,70.05,Google Paid
13608318793,2023-06-06 21:02,Term Life,,,,,,,54,F,,,,,121.81,Google Paid
13608311363,2023-06-06 20:52,Term Life,,,,,,,47,M,,,,,1229.56,Facebook Paid
13607011984,2023-06-06 20:46,Term Life,,,,,,,40,M,,,,,49.83,SEO
13608096308,2023-06-06 20:16,Term Life,2023-06-07,1558340,Pending,2023-06-06,Approved,,26,F,20000,Non-Tobacco User,15,650000,23.51,Friend or Family
13607820951,2023-06-06 20:04,Term Life,2023-06-07,1558342,Customer declined,,Application cancelled,,27,M,50000,Tobacco User,15,650000,33.39,Friend or Family
13607756905,2023-06-06 19:47,Term Life,,,,,,,47,M,,,,,105.59,Facebook Paid
13606565537,2023-06-06 19:37,Term Life,2023-06-06,1558336,Customer declined,2023-06-06,Approved,,29,F,69000,Non-Tobacco User,20,500000,21.16,Facebook Paid
13607638439,2023-06-06 19:31,Term Life,2023-06-06,1558338,Customer declined,2023-06-06,Approved,,29,M,84000,Non-Tobacco User,20,500000,30.02,Facebook Paid
13607404309,2023-06-06 19:03,Term Life,2023-06-06,1558334,Application declined,2023-06-29,Declined,,33,F,45000,Non-Tobacco User,20,300000,16.09,SEO
13606284163,2023-06-06 18:59,Term Life,,,,,,,33,F,,,,,16.09,SEO
13607299887,2023-06-06 18:53,Term Life,2023-06-06,1558330,Pending,2023-06-06,Approved,,50,F,57000,Non-Tobacco User,15,250000,40.85,Facebook Paid
13607298887,2023-06-06 18:44,Term Life,2023-06-06,1558332,Pending,2023-06-06,Approved,,50,M,60000,Non-Tobacco User,15,250000,56.84,Facebook Paid
13606381913,2023-06-06 18:42,Term Life,,,,,,,31,M,,,,,85.95,Affiliate
13606111004,2023-06-06 18:17,Critical Illness,,,,,,,40,M,,,,,87.93,Direct
13605436797,2023-06-06 18:04,Term Life,,,,,,,60,F,,,,,129.42,Facebook Paid
13605931665,2023-06-06 17:33,Term Life,,,,,,,25,M,,,,,37.48,Affiliate
13605727509,2023-06-06 17:30,Term Life,,,,,,,28,F,,,,,21.16,Affiliate
13605288544,2023-06-06 17:00,Term Life,2023-06-06,1558326,Purchased,2023-06-26,Approved,2023-06-30,65,M,2000,Non-Tobacco User,10,125000,92.27,SEO
13605674010,2023-06-06 16:58,Term Life,,,,,,,54,F,,,,,52.62,Facebook Paid
13605662555,2023-06-06 16:20,Term Life,,,,,,,36,F,,,,,67.36,Direct
13605549990,2023-06-06 16:14,Term Life,2023-06-06,1558320,Pending,2023-06-06,Approved,,41,F,20000,Non-Tobacco User,10,100000,8.96,Google Paid
13605056418,2023-06-06 16:13,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13605561223,2023-06-06 16:10,Term Life,,,,,,,64,M,,,,,144.94,SEO
13605017942,2023-06-06 15:54,Term Life,2023-06-06,1558323,Pending,,In Progress,,42,M,35000,Non-Tobacco User,10,100000,11.53,Google Paid
13604878140,2023-06-06 15:49,Term Life,,,,,,,64,M,,,,,144.94,SEO
13604380175,2023-06-06 15:38,Term Life,2023-06-06,1558324,Application declined,2023-06-29,Declined,,59,F,70000,Non-Tobacco User,15,200000,73.65,Mortgage
13604642963,2023-06-06 15:29,Term Life,,,,,,,35,M,70000,,,,21.11,SEO
13604561955,2023-06-06 15:13,Critical Illness,,,,,,,38,F,,,,,62.02,Affiliate
13603946030,2023-06-06 15:10,Term Life,,,,,,,30,F,83000,,,,14.4,SEO
13604026912,2023-06-06 15:07,Term Life,,,,,,,37,F,,,,,126.44,Facebook Paid
13604046888,2023-06-06 15:01,Term Life,,,,,,,37,F,,,,,126.44,Facebook Paid
13603510847,2023-06-06 14:28,Term Life,,,,,,,49,M,,,,,107.75,SEO
13603840861,2023-06-06 14:20,Term Life,,,,,,,38,F,,,,,186.86,Google Paid
13603752254,2023-06-06 14:07,Term Life,2023-06-06,1558317,Pending,2023-06-06,Approved,,24,F,25000,Non-Tobacco User,30,500000,25.69,Facebook Paid
13603717405,2023-06-06 13:55,Term Life,2023-06-06,1558319,Pending,2023-06-06,Approved,,32,M,90000,Non-Tobacco User,30,400000,42.74,Facebook Paid
13603096387,2023-06-06 13:42,Term Life,2023-06-06,1558315,Application declined,2023-06-16,Declined,,41,F,15000,Non-Tobacco User,30,200000,35,SEO
13602924126,2023-06-06 13:24,Term Life,2023-06-06,1558313,Pending,2023-06-21,Approved,,34,M,860000,Non-Tobacco User,10,5000000,1061.77,SEO
13603026789,2023-06-06 13:13,Term Life,2023-06-06,1558311,Pending,2023-06-06,Approved,,36,F,155600,Non-Tobacco User,20,800000,38.22,SEO
13603075369,2023-06-06 13:04,Term Life,,,,,,,36,F,,,,,94.21,Google Paid
13602794055,2023-06-06 12:33,Term Life,,,,,,,52,F,,,,,73.65,Direct
13600644721,2023-06-06 11:04,Term Life,2023-06-06,1558307,Pending,2023-06-06,Approved,,35,F,0,Non-Tobacco User,20,800000,35.01,SEO
13602087318,2023-06-06 10:54,Term Life,2023-06-06,1558309,Pending,2023-06-06,Approved,,39,M,250000,Non-Tobacco User,20,800000,64.6,SEO
13602128469,2023-06-06 10:38,Term Life,2023-06-06,1558305,Customer declined,2023-06-14,Approved,,57,M,60000,Non-Tobacco User,25,100000,115.61,SEO
13602107035,2023-06-06 10:33,Term Life,,,,,,,46,M,,,,,33.91,Google Paid
13602208269,2023-06-06 10:31,Term Life,2023-06-06,1558302,Customer declined,2023-06-06,Approved,,27,F,100000,Non-Tobacco User,30,500000,28.62,SEO
13601707603,2023-06-06 9:54,Term Life,,,,,,,31,F,,,,,34.74,Google Paid
13601679958,2023-06-06 9:24,Term Life,,,,,,,34,M,,,,,96.14,Facebook Paid
13601380221,2023-06-06 9:24,Term Life,,,,,,,40,M,,,,,43.99,Facebook Paid
13601412220,2023-06-06 9:15,Term Life,,,,,,,24,F,,,,,27.9,Facebook Paid
13600213286,2023-06-06 9:09,Term Life,2023-06-06,1558301,Customer declined,,Application cancelled,,41,F,115000,Non-Tobacco User,20,600000,43.44,SEO
13601385047,2023-06-06 9:06,Term Life,,,,,,,40,M,,,,,49.83,Facebook Paid
13600002936,2023-06-06 8:33,Term Life,,,,,,,40,F,,,,,36.95,Facebook Paid
13601093024,2023-06-06 7:52,Term Life,2023-06-09,1558522,Pending,2023-06-09,Approved,,56,M,100000,Non-Tobacco User,10,350000,89.94,Affiliate
13598074271,2023-06-06 5:49,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13599069760,2023-06-06 5:21,Term Life,2023-06-06,1558297,Purchased,2023-06-06,Approved,2023-06-12,58,M,65000,Non-Tobacco User,10,100000,34.29,Facebook Paid
13597899657,2023-06-06 5:01,Term Life,2023-06-06,1558298,Purchased,2023-06-06,Approved,2023-06-15,59,F,45000,Non-Tobacco User,10,100000,41.35,Facebook Paid
13597534268,2023-06-06 3:21,Critical Illness,,,,,,,37,F,,,,,38.81,SEO
13597428267,2023-06-06 2:59,Term Life,2023-06-06,1558293,Pending,2023-06-08,Approved,,50,M,250000,Non-Tobacco User,15,650000,126.81,Google Paid
13596722356,2023-06-06 2:58,Term Life,2023-06-06,1558295,Customer declined,,Application cancelled,,37,M,50000,Tobacco User,30,100000,39.02,Affiliate
13595923562,2023-06-06 1:02,Term Life,,,,,,,24,M,,,,,8.83,Google Paid
13595629154,2023-06-06 0:34,Term Life,2023-06-06,1558291,Pending,,In Progress,,22,M,30000,Tobacco User,10,800000,30.2,Google Paid
13595762798,2023-06-06 0:23,Term Life,,,,,,,33,M,,,,,55.52,Direct
13595575965,2023-06-06 0:00,Term Life,,,,,,,46,M,,,,,442.16,Direct
13595271045,2023-06-05 23:45,Term Life,2023-06-06,1558288,Customer declined,2023-06-06,Approved,,42,F,25000,Non-Tobacco User,10,250000,14.42,Facebook Paid
13595049988,2023-06-05 23:25,Critical Illness,2023-06-06,1558287,Purchased,2023-06-06,Approved,2023-06-09,63,F,16000,Non-Tobacco User,10,25000,71.22,SEO
13595138394,2023-06-05 23:23,Term Life,,,,,,,28,M,,,,,36.33,Facebook Paid
13595144775,2023-06-05 23:21,Term Life,2023-06-06,1558284,Pending,2023-06-09,Approved,,36,M,80000,Non-Tobacco User,20,300000,23.42,Affiliate
13595059594,2023-06-05 23:07,Term Life,2023-06-06,1558286,Application declined,2023-06-29,Declined,,29,F,64000,Non-Tobacco User,20,300000,15.08,Affiliate
13594975618,2023-06-05 22:54,Term Life,,,,,,,49,M,,,,,61.88,SEO
13594991515,2023-06-05 22:25,Term Life,2023-06-06,1558275,Pending,2023-06-12,Approved,,38,M,179000,Non-Tobacco User,20,1000000,71.81,SEO
